NIN,NAME,BENEFITS,ADDRESS,BALANCE,ACC_NAME,DATE
7489197974691845847,6513e8b3-1709-457c-84c9-39ac2f4bdd3c,0.7261793478800899,KEXwpRyOYZlD,0.8969404150859679,pEuMaVtXNwOAiFwiKrjnwiEaiVzNXA,2018-08-26
5691791604055060536,d0ff19dc-5861-48cd-99d3-6e8d808ac4fd,0.022989081256289956,TGqaDgRkzKms,0.9237854798737438,NJOFrapcOIkjKmSVBxNhzfJZNTBVAe,2018-03-20
7308843881739855128,d0418d84-4be6-42cf-8242-74935cfdf31f,0.6915143056171152,fnexSJxcFzDZ,0.7451021986795254,NmFetstlYLMukuVkJjCkbNoUtgiGlm,2018-07-26
6740639155301265109,9d81a3cb-8fd1-4218-ae77-4a6560bff917,0.7635884494905034,ZbnZowUOBCDi,0.9269245616902111,rZxUBJJjtTYEkxsgnFBRoZWpJgPGSG,2019-10-15
7928002451401192348,0448b28f-e262-499a-af2f-a230675b8039,0.4008411788586814,MMDPEWgcyKWS,0.4709287860532132,FhayVzMrzjWxHsckNhTXTBVCUkpFEs,2019-09-24
5577306352513125836,955fd2f0-8bda-4991-8a1e-b14ccec9508f,0.9426301368850173,hiuAmxiGuSdv,0.606810558095658,ScLtgdFVKpZusMtNVDCHdKnUTXpJtk,2019-05-19
7810933778179496775,ea8045f3-cbfa-44bc-95fa-068fde92b67c,0.6428150131402319,mNQbmwIjPNsv,0.04940252576564497,afmVPlMAqEFlBNBzprjrqZdIUCTWxU,2018-12-23
5590771659695641270,891b55c1-ea73-417f-967e-83544710de79,0.46494541742555096,irDAgqkKppXo,0.7806657057793547,PKbJkJcWQaXiPlKuPeDNeyzWlAcVjY,2019-11-28
8370134810317336090,cbb586f9-bccb-488a-9d98-81842c298c4d,0.1889763078143416,yyHfacqActge,0.3980545598170643,iCBHfhjHRTXaNnDDEGTuJFQIwvMSJM,2018-05-11
6006593930498942498,a43f11e6-6ebd-4aec-a98b-740d96dcbaa0,0.9033912939619847,ZSeVviMWfQrs,0.9760718119201297,cBvrsmTLXokILZmFaVDiYJtOrVdFRy,2019-04-17
6894192608051213520,51fa2553-85ef-4a7c-a827-e9f38ede8968,0.010959178887266496,gPouytVDObUY,0.08505959314296274,FqoDuwOxacztYRcilqinxtRTPdBMbp,2018-06-19
6190179179064461480,48346a3c-1502-47d1-bd65-f6654799f251,0.8699600779893409,OiTNNRXUvKRN,0.32109389052581194,vmbqaMhIVyPQHNHxCZmkPnqkzQvAVG,2018-12-16
5474361628120039374,bf0a453e-542a-49cc-9968-6102cbb3e90b,0.43894434411729244,CvtXauklCjRp,0.6396608220627534,WqtJIgbbkTbUKULUtFBuUMMyJSUjjm,2019-05-03
8866394677853495774,35348bb2-2658-48af-b8a5-58c47973659d,0.036397333190112624,EdaBVhhfqNNa,0.25977018504402594,ZFXdYyqrYVqYiVAPsXaNPGfdksggPc,2019-06-12
6335824247990842011,dbb92116-938e-4ff4-80d2-764a54c312cd,0.9575020963042817,gRFjfcMrFOTV,0.7605510478326869,BogQKOYRxHFQRBuxYcGBHMOGHovtIP,2018-01-10
5158143783345333138,6733cc05-91f3-448c-9cae-673de60aaa23,0.03289196066809241,teFIDsEePiNn,0.5071591854233943,xmhebelEoMIQVhmpzjslniiIkjBwWR,2019-12-18
5633202877667162803,64f12e1a-7976-44e9-9a24-00cf10943c95,0.45845051929885505,ZSDWvuCkDvcD,0.007498858976732414,IDtCqIeyKAMBbDiiIBeSOCuamXIuxf,2018-10-14
7676989624041202565,768ccf1a-3bd3-443c-b44d-a1aff13c6a7d,0.0670160242489487,SpqnHIHIcnfW,0.07556970025503373,seiTnOGAdXqxjqwKggxAJOSZgcPSWi,2018-04-21
6252755818241437727,f3c8772b-d970-4185-9ee0-aa37e2af0d16,0.5632019539948248,YFvPZhCNrHFe,0.9860620920505266,xOqIETOiNfziLnosrDSrOqALUIjQMD,2019-01-01
8004116888061354532,b27c419c-06fe-4d85-8752-47e15ad7ca6f,0.8600616102088471,cFRRXeXwGNPO,0.2963308765808922,nVtKKQXXTlinjAZbEVpTETzNWgTlkw,2019-09-05
5467168972177624633,2eff1df2-c1a3-4b21-9105-c01b4e5dff27,0.36696505017288905,QFaCxleurDmA,0.2512200076406761,nupTriLabZYkytaUJEqWXkNsgXDsqo,2018-04-06
8836531161600336289,97cd5a63-0991-4eed-9991-146fc8c23653,0.040253988232328286,IZwycICmoVQP,0.3140625753706484,hqSSvngfoeZHopjTamcnNdSCKgxqPD,2018-08-24
8457612508668358577,b0267708-c9e5-45ba-b397-a780e98302d7,0.07674490299336867,GqqtsKJdFXsJ,0.8778386475230899,BEPHjYPpTMxaPWtAVKkYXtMvOIcUpN,2019-09-13
8659706930717169479,a53b1a41-f742-4324-87f5-a26c3b5e1282,0.1417495874938437,McDUmBnRtSVB,0.7165400882952532,hDghmRVjwzbJJzJEEgAsNQRAoGVHwC,2019-11-17
8853501528590313594,de4b6a70-e0ef-4cdd-83dc-e0fc24a48cba,0.07458440966682278,osGFmnkygGfQ,0.4127447989768098,fZkvRBnxmbzjvoEXyyaWzuHLhOcLgB,2018-07-26
8643680603073220724,0605b2c9-9a6c-4c20-81c2-a382d7be849a,0.5208721504412873,nIsZiOpOsacJ,0.6458325303201468,RdpjGZOXyRYLfakPCbSVhDpmlvsnmj,2019-01-19
5384124191717687374,e8ee4033-952f-499a-b924-601ad131be8a,0.741629882736972,VptJhaRKhqsq,0.2527612709711953,FiQPzMXHqDFknnczWAypOzkkJAZkuC,2019-02-23
7031125859487954245,c69dacdf-bacb-4b51-84a0-d4c729604a50,0.9930800601239442,ckbEYRJAqzHL,0.7978417455386041,WyZTMMrgKAcyWVSCSMZqZxNfpvxcvc,2019-05-28
8983010662259158154,3754567a-99f3-4339-be3e-a9aefc8413ae,0.45673513479443506,IUgkEqSIxWAP,0.286694223308827,mNVKzjEofmYbgqELVwdUHrWzPCRVFP,2019-05-06
8399027949255046079,a29657c5-f670-49f1-a1f0-316c4ffc0f59,0.5089406437421226,BvaVsZXAFsVQ,0.32880425528418533,CDcMXXOoziriNvbOKVQsNJSqqBEHJk,2019-07-19
8971511773305717855,80360984-a0b8-4375-927d-bc94ec78b903,0.41746557400658146,ZerwEoJuZBdo,0.393962412696931,WrHjitlxODdLXWgYbtdDRyocwPecaB,2019-03-25
4838453564524487213,89d85b6d-fd1f-49c8-a713-e97821118ee7,0.2033398553964164,eYQErhbRUTMu,0.9936453680175185,aLRKmaTxcuaplptgqhDjTaYYfeEgnO,2018-01-24
8191072641210104960,9607e85f-9eb6-4d4c-af68-078d769a42e8,0.9770214879089326,OWSQNnrdgPVU,0.0488766652171142,WFpVBsiPYCYkWEHguRcABfBeUbouTC,2018-02-08
8026852569052727161,5114c1cf-02a3-47c7-a237-8f5cb54aa96a,0.9637412130125365,LqRGfhvMCeHP,0.40418093798558696,DaAuGrkGfZTtKAterIMqOTQSaKehKT,2018-02-07
5952863191351302221,9bb42094-222b-4184-91ff-365f4781db39,0.3275284414617724,ZwvUQesuEWHr,0.3554962950902367,HvEzTGcEwWGwxLhIYUZZBOTaewWRde,2019-09-30
8636016520697826236,966ef5b3-875d-46f9-aa1c-10f19f9c5791,0.2698363763947952,lCVxAWmEauLi,0.753596130373979,XPpzTxLQSjdbnZxYODHlaFEFfextlV,2018-07-31
6067996026640504299,f172f780-5419-4be8-b1b1-a4a109f369a3,0.020821039964467825,jQISFqqljFlg,0.876602100624509,FiAjqIEPWIiaSeoRmIakatUVqvjdsx,2018-11-29
8019816280974133033,0215e862-d6fa-4e2f-859e-0053abdf5c03,0.3109915526472721,ZsVbmeNNXJru,0.33907107347226506,dMKijtjDMmIwejcyHIVnTKRUgCzUAP,2019-05-22
6597356466883597107,9fd7f9e0-acaa-43df-b36f-a26220520275,0.36138580711509916,tKSwxNUYoUvT,0.8806073876605937,HzmcAViHicAXLYjTsAzMghexjmcWOY,2019-07-22
6256370174527042439,9606830e-141f-4898-9a2f-1271303f6557,0.7947929028691071,BgzHaMwQknGd,0.6722014252935836,fXQBJpfXvINWeOYQPUHzQCPyUJcplF,2018-04-08
4927317830804389069,27ff2074-e208-4af7-b6d0-e21524cc7adf,0.8282331290339109,THWRHdDYkMEK,0.529325979535868,uDpvNOXeouRRKDbBBaIWMuYsVDQohp,2018-05-27
5433731926575287294,0afda1fe-e9a5-40c0-b7bb-16a942872b17,0.8026722515227813,jtkGBOzYlfqh,0.517950612496723,zETWkKxAwnRJVNYuipNLrBxsnkBrmI,2018-05-16
7777404750383179234,13fbca9a-6e16-41df-bba0-9725daf31ea8,0.6913783505745422,htmLUMKCuPlP,0.14576160830653806,RJkxeIAzDwQIdOBnNVAuHvHirNrYoH,2018-10-26
8831049212294901406,8a1d2b1a-4f88-4e55-aed5-eda484e73425,0.3205887247118103,ENZUoWMLcWSz,0.3029497979398187,TuJVpMWIzWBsnqdDdPonTexKVvMGwx,2019-06-02
6773676175384951177,286b4d2f-d997-482e-ab6f-70e468718978,0.9738486365258695,NdmDIOUIQvWk,0.23311294036579377,XxpzPXcaaMbcwTcSpuUAPDsndlptWR,2019-04-19
